44820000,1702100,1702400,1701700,1701900,219446
44880000,1701900,1701900,1701100,1701300,180133
44940000,1701300,1701500,1701000,1701000,135972
45000000,1701000,1701400,1701000,1701200,158988
45060000,1701200,1701300,1701200,1701300,63747
45120000,1701300,1701500,1701200,1701300,142148
45180000,1701300,1701300,1700700,1700900,163050
45240000,1700900,1701100,1700800,1700800,68809
45300000,1700800,1700900,1700600,1700800,135048
45360000,1700700,1700800,1700600,1700700,110204
45420000,1700800,1701000,1700800,1700900,95021
45480000,1700900,1701300,1700900,1701300,101847
45540000,1701200,1701200,1700900,1701000,103878
45600000,1701100,1701700,1701100,1701600,178845
45660000,1701600,1701700,1701600,1701600,51697
45720000,1701600,1701700,1701300,1701300,81577
45780000,1701400,1701600,1701300,1701600,85871
45840000,1701700,1701800,1701400,1701600,109877
45900000,1701600,1701700,1701400,1701700,66621
45960000,1701600,1701700,1701500,1701600,73563
46020000,1701600,1702200,1701600,1701900,145170
46080000,1701900,1701900,1701300,1701400,181185
46140000,1701400,1701400,1701000,1701200,139567
46200000,1701200,1701400,1701200,1701400,119393
46260000,1701400,1701400,1701300,1701300,85396
46320000,1701400,1701500,1701300,1701300,83412
46380000,1701400,1701900,1701400,1701800,116243
46440000,1701700,1701700,1701300,1701500,86175
46500000,1701600,1701700,1701600,1701700,19428
46560000,1701700,1701900,1701700,1701900,67376
46620000,1701900,1702100,1701600,1701700,194308
46680000,1701800,1702000,1701800,1701900,58095
46740000,1701900,1702100,1701700,1701700,134096
46800000,1701600,1701800,1701500,1701600,87025
46860000,1701600,1701700,1701200,1701600,198038
46920000,1701500,1701600,1700900,1701100,232327
46980000,1701000,1701400,1701000,1701300,169350
47040000,1701400,1701700,1701300,1701400,133078
47100000,1701300,1701500,1701200,1701400,175494
47160000,1701400,1702100,1701400,1702000,118033
47220000,1702100,1702700,1702000,1702600,283240
47280000,1702600,1703200,1702200,1702800,266417
47340000,1702800,1702900,1702600,1702700,320058
47400000,1702800,1703000,1702800,1702900,148720
47460000,1702900,1703000,1702300,1702300,281151
47520000,1702400,1702500,1702100,1702400,148218
47580000,1702400,1702500,1702300,1702300,55046
47640000,1702300,1702400,1702000,1702400,149633
47700000,1702300,1702400,1700700,1700900,648124
47760000,1700800,1700900,1700100,1700300,437390
47820000,1700300,1700500,1699800,1700000,318595
47880000,1700000,1700300,1699800,1700000,357024
47940000,1700100,1700400,1699700,1699800,240076
