20080923 00:00,1208600,1220200,1185000,1187200,296692004
20080924 00:00,1191900,1196800,1178000,1188400,275357180
20080925 00:00,1195600,1218900,1190700,1210100,279287758
20080926 00:00,1188200,1215000,1185100,1213700,259510843
20080929 00:00,1191800,1193400,1109700,1128300,422282132
20080930 00:00,1135100,1167400,1127100,1165700,289079392
20081001 00:00,1151900,1166900,1139500,1160000,308034109
20081002 00:00,1149500,1151100,1110600,1113000,314816423
20081003 00:00,1128400,1154400,1096900,1099700,421511569
20081006 00:00,1071200,1076200,1006500,1062700,561366722
20081007 00:00,1068200,1073200,996500,997400,484248785
20081008 00:00,975900,1021800,968100,984500,629006892
20081009 00:00,996600,1006200,909000,917700,490127682
20081010 00:00,868200,939300,835800,904900,792725777
20081013 00:00,938700,1009200,931700,1007700,399231880
20081014 00:00,1047100,1055300,971100,999100,494196069
20081015 00:00,974700,977700,905000,907100,442101596
20081016 00:00,912900,947700,865400,944100,663581762
20081017 00:00,920000,985800,916600,940700,442962621
20081020 00:00,953500,985500,943700,984800,279010749
20081021 00:00,969700,986400,952300,955000,302781987
20081022 00:00,932000,935000,875300,901400,457799679
20081023 00:00,902800,924400,858100,910400,593725757
20081024 00:00,840000,898600,838100,876200,507712578
20081027 00:00,859600,895100,846800,848600,362187104
20081028 00:00,873400,941300,845400,940000,586917762
20081029 00:00,937600,971700,921000,923200,492214848
20081030 00:00,957700,965100,929100,954500,385203084
20081031 00:00,950800,985700,944800,972000,382262603
20081103 00:00,967500,976900,959500,967600,193050320
20081104 00:00,990300,1008600,982000,1003800,323840111
20081105 00:00,991000,1002000,950900,954400,359066855
20081106 00:00,944400,954400,901100,906500,448300592
20081107 00:00,916000,934100,908600,932100,333887401
20081110 00:00,951900,955300,909200,922300,270617298
20081111 00:00,907600,920300,886500,901000,395075655
20081112 00:00,882300,889500,851200,856800,419866151
20081113 00:00,861400,916500,821000,914900,697744913
20081114 00:00,894000,920600,872300,875500,493886593
20081117 00:00,863800,885500,851600,853800,388832862
20081118 00:00,851400,870000,829100,862000,493372650
20081119 00:00,859100,868600,809300,811300,519911208
20081120 00:00,801300,825100,750800,757800,771413375
20081121 00:00,774600,805300,743400,803600,661341366
20081124 00:00,818900,869800,811700,849400,471875219
20081125 00:00,873000,875000,838300,860500,418161950
20081126 00:00,843000,891500,842400,890400,323216000
20081128 00:00,886200,900400,884800,898100,108492684
20081201 00:00,874900,875400,819700,820900,337438425
20081202 00:00,834700,854900,822400,854000,446588626
20081203 00:00,833900,878200,831400,875000,477195082
20081204 00:00,860600,880500,837400,848800,411276967
20081205 00:00,836300,884200,822500,880400,431430414
20081208 00:00,903400,923800,898000,912500,385026086
20081209 00:00,903700,921300,889800,893900,339952501
20081210 00:00,903000,913600,890000,903500,345933197
20081211 00:00,895600,910000,873700,879500,324529332
20081212 00:00,855100,889000,852100,884600,353104102
20081215 00:00,890300,891400,862900,875000,232325058
20081216 00:00,883400,920200,881800,918400,338040087
20081217 00:00,908400,924300,900700,910100,248523859
20081218 00:00,914000,916700,882100,891400,328190539
20081219 00:00,891100,903800,880900,883900,263863508
20081222 00:00,885000,886700,854900,869500,215021291
20081223 00:00,875300,879300,858000,861700,209008970
20081224 00:00,864600,868600,860000,865600,61034674
20081226 00:00,872200,873000,865000,871300,69723601
20081229 00:00,872400,873200,856100,868900,111049721
20081230 00:00,874800,890500,870900,889000,159541687
20081231 00:00,890900,909700,888700,902700,173963040
20090102 00:00,904400,934400,898600,929700,214657961
20090105 00:00,926300,936600,918900,928000,206609158
20090106 00:00,936300,944500,926800,934400,293811107
20090107 00:00,920100,922600,902000,907200,250192826
20090108 00:00,901600,910900,896700,910800,245929311
20090109 00:00,911700,913100,888100,890100,302132524
20090112 00:00,888200,889100,864100,869900,227603376
20090113 00:00,867400,877700,862100,871000,330973644
20090114 00:00,855600,857500,836900,843500,387107248
20090115 00:00,841200,852500,817200,844900,468272914
20090116 00:00,858700,859600,830500,849800,368815773
20090120 00:00,842400,844600,804700,806000,364505990
20090121 00:00,819400,842400,804700,840400,336944563
20090122 00:00,824100,840400,811700,828000,397771541
20090123 00:00,809000,839900,805800,831100,362200524
20090126 00:00,836000,853600,828100,837000,298909974
20090127 00:00,841200,851400,833000,845700,258619152
20090128 00:00,864000,879500,860700,874300,308874754
20090129 00:00,861200,863500,844700,845700,272799536
20090130 00:00,849800,852500,822100,826900,334253903
20090202 00:00,815700,831800,813100,825900,262636914
20090203 00:00,831100,843600,822200,838000,257249032
20090204 00:00,842900,853700,830400,833100,298286024
20090205 00:00,827000,852900,821300,846500,364538721
20090206 00:00,848600,873400,846900,869600,315790614
20090209 00:00,869600,877400,863200,871500,218201672
20090210 00:00,862700,870300,824500,829600,482037564
20090211 00:00,834400,840500,824100,836700,300588834
20090212 00:00,821700,838200,810000,837100,427573721
20090213 00:00,835500,842300,827500,827800,271249161
20090217 00:00,801600,806200,791700,792200,418109508
20090218 00:00,797900,799400,782800,790500,335204282
20090219 00:00,798400,801500,780200,782800,283368954
20090220 00:00,767200,783300,757700,774100,445167038
20090223 00:00,782500,782500,745900,747800,348708578
20090224 00:00,753000,779500,748400,775700,396995353
20090225 00:00,771400,784200,756300,768500,441949932
20090226 00:00,778300,783800,755400,756700,332940068
20090227 00:00,740200,755800,738200,739600,406652734
20090302 00:00,725100,729200,703800,705800,385426009
20090303 00:00,716100,717000,696400,700400,419594130
20090304 00:00,712300,728700,704100,717300,420978630
20090305 00:00,700900,708600,681700,687700,438813710
20090306 00:00,693900,704500,671000,688500,434329236
20090309 00:00,679700,700000,677300,680700,329905401
20090310 00:00,695300,723600,693700,722300,372023930
20090311 00:00,730100,737400,718400,726100,332541395
20090312 00:00,726200,757500,719700,755100,358604606
20090313 00:00,760000,763800,747300,761000,310616458
20090316 00:00,769500,779600,758100,759300,320857952
20090317 00:00,760500,782900,754500,782600,311619069
20090318 00:00,778000,809000,770700,798900,441839474
20090319 00:00,809300,810000,786900,788600,408044182
20090320 00:00,787600,788600,765300,767100,391200794
20090323 00:00,787300,822700,784000,822600,366298393
20090324 00:00,812500,823600,805100,806200,314135659
20090325 00:00,812200,827000,790600,813400,414519064
20090326 00:00,822500,833000,814800,831700,387078253
20090327 00:00,820400,825300,813200,816100,297213352
20090330 00:00,797900,798800,779600,787900,305650069
20090331 00:00,795600,810700,790500,794700,327496242
20090401 00:00,785300,814200,783300,810300,338390778
20090402 00:00,830800,846100,827300,834100,416768750
20090403 00:00,834900,842800,826700,842500,257628702
20090406 00:00,833300,838100,822900,835000,247001289
20090407 00:00,822500,826500,815100,815600,237910073
20090408 00:00,820500,829400,815400,825400,216879740
20090409 00:00,846800,858200,843400,858100,239936264
20090413 00:00,849100,865400,845800,858500,193342303
20090414 00:00,850200,857600,840800,843100,235473137
20090415 00:00,838300,854200,836100,853000,229622684
20090416 00:00,859200,871500,847800,865600,268199056
20090417 00:00,868300,876500,861400,871300,222813335
20090420 00:00,855500,856600,833400,834100,247433761
20090421 00:00,828300,851300,827600,850600,267989764
20090422 00:00,842900,863400,840700,845400,310290063
20090423 00:00,847100,854200,836300,853600,288947242
20090424 00:00,860100,873100,856900,866500,263110802
20090427 00:00,856900,870100,855400,858600,262881013
20090428 00:00,849700,865900,847600,855900,228497466
20090429 00:00,865200,883600,863000,874400,279667850
20090430 00:00,885500,890200,869400,874300,274643926
20090501 00:00,874500,882000,867200,878600,200950288
20090504 00:00,885400,909300,883800,909300,255597002
20090505 00:00,905500,909200,898400,905000,225849524
20090506 00:00,916900,922000,906100,921400,267081188
20090507 00:00,930200,931500,902900,908400,281383066
20090508 00:00,920300,932200,914400,930300,270576794
20090511 00:00,916900,921000,910400,912000,228890688
20090512 00:00,916300,918200,898500,910300,270286701
20090513 00:00,897000,900000,885000,887000,246733004
20090514 00:00,887700,901100,885000,894400,231866274
20090515 00:00,893700,899900,881500,887000,219639781
20090518 00:00,895600,913100,893700,912500,194113266
20090519 00:00,911800,919700,908200,911100,185434892
20090520 00:00,919500,928000,904100,905900,265167985
20090521 00:00,894400,898000,882600,892000,237885908
20090522 00:00,894500,900000,886800,890500,156796563
20090526 00:00,883600,915600,883200,913200,219585416
20090527 00:00,914400,917500,895300,896800,224326911
20090528 00:00,904500,913400,891000,909300,267653403
20090529 00:00,914200,926800,906800,926000,211281484
20090601 00:00,936500,951700,934300,947600,249988191
20090602 00:00,944000,953600,941600,948600,215382083
20090603 00:00,940500,941300,927600,936500,214089471
20090604 00:00,939800,946700,933000,945600,194185630
20090605 00:00,955000,956600,938000,945500,246731203
20090608 00:00,938500,951000,930400,943200,208363429
20090609 00:00,946900,951400,940200,946700,197071379
20090610 00:00,954800,954900,932000,943600,273447696
20090611 00:00,945900,961100,945700,948800,235854955
20090612 00:00,944000,951300,940000,951000,171957137
20090615 00:00,939600,940200,924200,928600,203050728
20090616 00:00,932200,932900,915800,916600,199104671
20090617 00:00,915900,923300,908300,915700,203198578
20090618 00:00,916800,926700,912600,921900,187530116
20090619 00:00,925700,927000,915200,919600,177953165
20090622 00:00,911200,911800,892600,892600,218425844
20090623 00:00,895000,898700,888500,894300,178565586
20090624 00:00,901500,910800,896000,901100,192086607
20090625 00:00,896600,921700,895700,920300,244004012
20090626 00:00,917600,922400,912800,917900,145852731
20090629 00:00,921100,928200,916000,927200,145681778
20090630 00:00,927200,930600,912700,920300,197414772
20090701 00:00,923400,932300,922200,923300,150852426
20090702 00:00,911300,911500,897600,898000,163490361
20090706 00:00,889400,899300,886600,899000,156704646
20090707 00:00,897200,898200,880000,881000,177649034
20090708 00:00,886000,888000,870100,880100,226987108
20090709 00:00,886100,889000,879100,882200,149789741
20090710 00:00,877000,884900,873500,879400,159738623
20090713 00:00,883000,901700,875900,901100,195403573
20090714 00:00,903800,906900,897300,906800,163829195
20090715 00:00,918100,935100,916800,933400,187570857
20090716 00:00,930000,945100,928200,941600,187526907
20090717 00:00,940600,943200,935400,941300,124583501
20090720 00:00,946900,952800,941900,951300,141136845
20090721 00:00,958700,959000,944200,955800,193227173
20090722 00:00,949600,961300,948900,955400,174537099
20090723 00:00,956100,980800,955300,976700,222105715
20090724 00:00,971900,981400,966900,980600,139408734
20090727 00:00,978800,984000,973400,983600,141464464
20090728 00:00,976600,983700,970600,980600,173009655
20090729 00:00,974400,979300,969800,976600,171470310
20090730 00:00,988300,998300,986000,987100,189873053
20090731 00:00,986500,994700,983800,988200,177788942
20090803 00:00,998400,1005300,993100,1003900,154078577
20090804 00:00,999900,1008400,997800,1006900,154000325
20090805 00:00,1007800,1008500,995800,1004100,171559655
20090806 00:00,1008700,1010200,994200,998900,175613321
20090807 00:00,1009200,1020200,1004000,1011900,191263874
20090810 00:00,1007700,1012200,1002700,1009600,120601060
20090811 00:00,1005400,1006100,994600,996600,137954335
20090812 00:00,995400,1015600,995300,1007900,201612759
20090813 00:00,1012600,1016100,1002600,1015800,153549846
20090814 00:00,1015200,1015900,997000,1007300,175038475
20090817 00:00,988600,989400,981200,982300,193985327
20090818 00:00,985500,994400,983600,991900,157357744
20090819 00:00,983100,1003000,982500,1000000,171957762
20090820 00:00,1000900,1012200,998700,1010200,154261053
20090821 00:00,1018200,1031300,1016200,1029200,189320088
20090824 00:00,1033900,1039500,1025900,1029300,170646783
20090825 00:00,1033700,1042100,1029400,1031600,190298024
20090826 00:00,1028400,1036400,1024900,1031800,162438637
20090827 00:00,1031200,1037100,1019400,1034500,174027425
20090828 00:00,1042300,1043500,1026700,1033300,129272386
20090831 00:00,1023700,1025800,1017900,1025100,149103547
20090901 00:00,1019600,1032400,999900,1001700,294038222
20090902 00:00,997800,1004300,995700,998300,148836662
20090903 00:00,1004100,1007700,996000,1006700,125765546
20090904 00:00,1008500,1020900,1005500,1020700,118491124
20090908 00:00,1030000,1030500,1023900,1029000,117167013
20090909 00:00,1031100,1040800,1028000,1037600,141490730
20090910 00:00,1038100,1048600,1032200,1048100,143769567
20090911 00:00,1049800,1053000,1042800,1047500,139360500
20090914 00:00,1038900,1054600,1038800,1053400,134442485
20090915 00:00,1054600,1061100,1047700,1057300,165891309
20090916 00:00,1060900,1073400,1057300,1073100,185609713
20090917 00:00,1071700,1080600,1065700,1071500,182704991
20090918 00:00,1071500,1071600,1063700,1067200,133424508
20090921 00:00,1058900,1067100,1056700,1064500,124638614
20090922 00:00,1070800,1073700,1066000,1071000,119874282
20090923 00:00,1073300,1080300,1059900,1061200,213017598
20090924 00:00,1064200,1066400,1045500,1050400,193437700
20090925 00:00,1047800,1053600,1040900,1044700,177695581
20090928 00:00,1048600,1065500,1048300,1063100,106996542
20090929 00:00,1065000,1070200,1057800,1060200,123290498
20090930 00:00,1063500,1064600,1046200,1055700,213919228
20091001 00:00,1053400,1053800,1029500,1029800,231672872
20091002 00:00,1020200,1031000,1019900,1025500,189865051
20091005 00:00,1029000,1043200,1026000,1040300,138878739
20091006 00:00,1047600,1061100,1047200,1055200,188742267
20091007 00:00,1052700,1059100,1050700,1058000,143607057
20091008 00:00,1065600,1071700,1061500,1066100,162063266
20091009 00:00,1066400,1072600,1063600,1072400,117554433
20091012 00:00,1077600,1080900,1072800,1077400,106829627
20091013 00:00,1073900,1076500,1067600,1075100,138266275
20091014 00:00,1087100,1094200,1082600,1093300,173126224
20091015 00:00,1087900,1097000,1087300,1096300,145865939
20091016 00:00,1088000,1092700,1082300,1088900,167889307
20091019 00:00,1090600,1101300,1087300,1098300,128828121
20091020 00:00,1099500,1099900,1086800,1092200,161936039
20091021 00:00,1090400,1103100,1081500,1082500,201963683
20091022 00:00,1081900,1096800,1075100,1093300,211326152
20091023 00:00,1096800,1097400,1076400,1080700,222007327
20091026 00:00,1081900,1093100,1066200,1068400,224637728
20091027 00:00,1070300,1073900,1061600,1064100,220542438
20091028 00:00,1061400,1064700,1043500,1044200,227777612
20091029 00:00,1051800,1068600,1049400,1066300,175657307
20091030 00:00,1063100,1066200,1034400,1036400,301437055
20091102 00:00,1041300,1054100,1030800,1043600,238146189
20091103 00:00,1037400,1048000,1035500,1046700,200716191
20091104 00:00,1055000,1063300,1046500,1048400,217075176
20091105 00:00,1056600,1068800,1054400,1068600,156141441
20091106 00:00,1062600,1073900,1060500,1071500,145756781
20091109 00:00,1079500,1096100,1078800,1095800,138626241
20091110 00:00,1093200,1099200,1089700,1095800,146134856
20091111 00:00,1103000,1108200,1096200,1101300,160322386
20091112 00:00,1100000,1105700,1087500,1090200,141559873
20091113 00:00,1093100,1100900,1087500,1096300,139266555
20091116 00:00,1103700,1116900,1103200,1112100,179497233
20091117 00:00,1109200,1113900,1105000,1113300,126560934
20091118 00:00,1112600,1114300,1105800,1112800,134231025
20091119 00:00,1105100,1105500,1091400,1098000,172470656
20091120 00:00,1092500,1097600,1090100,1095200,118694310
20091123 00:00,1107100,1116300,1106000,1109100,133911515
20091124 00:00,1110100,1111400,1101000,1109500,124640066
20091125 00:00,1111600,1115000,1108200,1113700,96410319
20091127 00:00,1084000,1103200,1082900,1095700,100182182
20091130 00:00,1094900,1101500,1090200,1099700,141724031
20091201 00:00,1109300,1116600,1107300,1112500,141032224
20091202 00:00,1112900,1120100,1109200,1113100,114400966
20091203 00:00,1115400,1121800,1102900,1104300,147881794
20091204 00:00,1118400,1123800,1100400,1110000,233750009
20091207 00:00,1109500,1115200,1105000,1107700,113166243
20091208 00:00,1100700,1102500,1092700,1096400,143721527
20091209 00:00,1095800,1101800,1090200,1100000,129980109
20091210 00:00,1107000,1111100,1104500,1106500,113468287
20091211 00:00,1111100,1113600,1106100,1112000,107548641
20091214 00:00,1118700,1119900,1113700,1118800,97336759
20091215 00:00,1114600,1119200,1110000,1113100,104943118
20091216 00:00,1118000,1121300,1112700,1115000,126423568
20091217 00:00,1107100,1109300,1100800,1101600,156144835
20091218 00:00,1102000,1103000,1092800,1102400,139840059
20091221 00:00,1107600,1117000,1107600,1113400,103252936
20091222 00:00,1115600,1119600,1114300,1117200,83633658
20091223 00:00,1120100,1121100,1115000,1119700,92195656
20091224 00:00,1121900,1126000,1121800,1125700,31661306
20091228 00:00,1128900,1129800,1123200,1127400,63728838
20091229 00:00,1130100,1130300,1125500,1125900,71988169
20091230 00:00,1122300,1126400,1121700,1125400,62204186
20091231 00:00,1127700,1128000,1114300,1114400,77625929
20100104 00:00,1123700,1133900,1123600,1133200,101993255
20100105 00:00,1132600,1136800,1129200,1136300,101946473
20100106 00:00,1135100,1139900,1134300,1137400,100517309
20100107 00:00,1135100,1143300,1131800,1142000,110087625
20100108 00:00,1138800,1146100,1136600,1145700,97544023
20100111 00:00,1150700,1151300,1142400,1147300,91113349
20100112 00:00,1139600,1142100,1132200,1136600,138687750
20100113 00:00,1139500,1149400,1133700,1146400,145258259
20100114 00:00,1144900,1151300,1144200,1149200,101617884
20100115 00:00,1147300,1148400,1132000,1136600,191255598
20100119 00:00,1135900,1151300,1135800,1150600,119325323
20100120 00:00,1142700,1142900,1129800,1138900,188423379
20100121 00:00,1139200,1142700,1115600,1116800,311077405
20100122 00:00,1112100,1116200,1090900,1092200,314894438
20100125 00:00,1102000,1104100,1094100,1097500,169908741
20100126 00:00,1093400,1104600,1090400,1093000,194236188
20100127 00:00,1091700,1100700,1083400,1098300,240259558
20100128 00:00,1101900,1102500,1079100,1085600,280602504
20100129 00:00,1090500,1098000,1072200,1074200,274417682
20100201 00:00,1081500,1090700,1080800,1090000,167660646
20100202 00:00,1092500,1105900,1088800,1104000,187646344
20100203 00:00,1098700,1104200,1095100,1098600,150016670
20100204 00:00,1089700,1090300,1064300,1064700,299955096
20100205 00:00,1065600,1068800,1045800,1067500,428918688
20100208 00:00,1067400,1073300,1058100,1058900,189089166
20100209 00:00,1071300,1081400,1062700,1072400,308727872
20100210 00:00,1070600,1076000,1061100,1070000,210782523
20100211 00:00,1068600,1082500,1062500,1080900,191827379
20100212 00:00,1069900,1080600,1065100,1080200,256756260
20100216 00:00,1088600,1098500,1084200,1097300,139256744
20100217 00:00,1102800,1104100,1097500,1102600,151009845
20100218 00:00,1100800,1111400,1100400,1109600,155286689
20100219 00:00,1106200,1115700,1103600,1111900,171933862
20100222 00:00,1115500,1115700,1108300,1111300,119556959
20100223 00:00,1108600,1112000,1095200,1097900,185727884
20100224 00:00,1101400,1110000,1098600,1108100,160478538
20100225 00:00,1092400,1107500,1089400,1107100,228304840
20100226 00:00,1107700,1111200,1101100,1107600,153593002
20100301 00:00,1111900,1120000,1111700,1118900,135443949
20100302 00:00,1123700,1127400,1120000,1121700,145779505
20100303 00:00,1124900,1129700,1120200,1122800,132977833
20100304 00:00,1124500,1128000,1120300,1126500,119221242
20100305 00:00,1133800,1143400,1131000,1142600,157216095
20100308 00:00,1142600,1145200,1140700,1142700,103654916
20100309 00:00,1139100,1149900,1138700,1144500,140828372
20100310 00:00,1145100,1152700,1144200,1149800,162544476
20100311 00:00,1147000,1154800,1143500,1154600,135483983
20100312 00:00,1159400,1159700,1151400,1154500,143094338
20100315 00:00,1152500,1155800,1146000,1155000,130236714
20100316 00:00,1158100,1165100,1154900,1164100,162997275
20100317 00:00,1167600,1174800,1167100,1171000,159227881
20100318 00:00,1171000,1172700,1165700,1170300,166904235
20100319 00:00,1169400,1169700,1155200,1159600,198078306
20100322 00:00,1153100,1168000,1152400,1165800,166446974
20100323 00:00,1167500,1175100,1163800,1174200,143682962
20100324 00:00,1169600,1173200,1166000,1168200,179213500
20100325 00:00,1176400,1181000,1165100,1166300,204426868
20100326 00:00,1168600,1174200,1161200,1166500,182974843
20100329 00:00,1171600,1175300,1169700,1173500,115330439
20100330 00:00,1174600,1178300,1169100,1173700,133863190
20100331 00:00,1169500,1175200,1166100,1169900,143250864
20100401 00:00,1178000,1182100,1171000,1178100,133415531
20100405 00:00,1182500,1188400,1179200,1187800,96201303
20100406 00:00,1184300,1192500,1182900,1190100,100801442
20100407 00:00,1187900,1190800,1178100,1183800,164594169
20100408 00:00,1179400,1189700,1176000,1187600,135757384
20100409 00:00,1190300,1196000,1188000,1195300,117419996
20100412 00:00,1196900,1200500,1195600,1197500,96186965
20100413 00:00,1196100,1200300,1190000,1198600,114595744
20100414 00:00,1202900,1211900,1200800,1211800,140005376
20100415 00:00,1209900,1215300,1209500,1213100,130400539
20100416 00:00,1208600,1210800,1187600,1193600,336536177
20100419 00:00,1190100,1199200,1184700,1198400,197375085
20100420 00:00,1205600,1209800,1201700,1208700,135862018
20100421 00:00,1209500,1212200,1199900,1206500,179551109
20100422 00:00,1198200,1211700,1191300,1210000,217228334
20100423 00:00,1209400,1218600,1206300,1218000,158143094
20100426 00:00,1218500,1221200,1212300,1213400,128638851
20100427 00:00,1206500,1212700,1182500,1184900,319691259
20100428 00:00,1190500,1196800,1182800,1193200,261181761
20100429 00:00,1201000,1211100,1200700,1208400,173668040
20100430 00:00,1208800,1210100,1187800,1188300,243718717
20100503 00:00,1193900,1206800,1192000,1203800,166028607
20100504 00:00,1190200,1190300,1169200,1175500,315793047
20100505 00:00,1165500,1178000,1159700,1168300,286238245
20100506 00:00,1162600,1170000,1061300,1128800,569616586
20100507 00:00,1126400,1137600,1095800,1113000,585871147
20100510 00:00,1158100,1166500,1149200,1161400,340274213
20100511 00:00,1150700,1173600,1149200,1158300,275470037
20100512 00:00,1162900,1176100,1160900,1174500,198897237
20100513 00:00,1171300,1176700,1158900,1160000,209303292
20100514 00:00,1151200,1153300,1128700,1139000,310021841
20100517 00:00,1141900,1145100,1117800,1139500,302668128
20100518 00:00,1148800,1152200,1120300,1124100,336483678
20100519 00:00,1117700,1127700,1103700,1117900,357665117
20100520 00:00,1093800,1098900,1074800,1075000,461951277
20100521 00:00,1059100,1093800,1056400,1090900,447286038
20100524 00:00,1085200,1093800,1076100,1077300,237164371
20100525 00:00,1051100,1078700,1043800,1078100,347128830
20100526 00:00,1085000,1094700,1068600,1071500,305817377
20100527 00:00,1091900,1108000,1087900,1107800,247297247
20100528 00:00,1106500,1106800,1088500,1093800,227726304
20100601 00:00,1083500,1099500,1073800,1075100,249815190
20100602 00:00,1080800,1103400,1076100,1103100,207432273
20100603 00:00,1106600,1110600,1095900,1107100,203230974
20100604 00:00,1086100,1093300,1064700,1070100,303686982
20100607 00:00,1072100,1076100,1054100,1054900,226996699
20100608 00:00,1055600,1068300,1046500,1065700,328384665
20100609 00:00,1072400,1082800,1056600,1060100,234885348
20100610 00:00,1078600,1092800,1076900,1091900,262207387
20100611 00:00,1082000,1097500,1081300,1096600,176813412
20100614 00:00,1105200,1111200,1094000,1095200,186099387
20100615 00:00,1102800,1121000,1100900,1119800,200246150
20100616 00:00,1114200,1124200,1112000,1119400,183975978
20100617 00:00,1122800,1123300,1110600,1121300,231925131
20100618 00:00,1118300,1121300,1113700,1117100,147870855
20100621 00:00,1131100,1132000,1107900,1113600,189665703
20100622 00:00,1114200,1119000,1094200,1095700,209173725
20100623 00:00,1096400,1100200,1084800,1092100,233144367
20100624 00:00,1086900,1088300,1071400,1074200,233532605
20100625 00:00,1077400,1084200,1067700,1078900,198216203
20100628 00:00,1080400,1083200,1071500,1074800,147462257
20100629 00:00,1060200,1060600,1035600,1042200,334026242
20100630 00:00,1039200,1048800,1028800,1031100,240441614
20100701 00:00,1031500,1034900,1011400,1028000,334313894
20100702 00:00,1031200,1034200,1016200,1022500,184819262
20100706 00:00,1036400,1043700,1018800,1028700,217971912
20100707 00:00,1031300,1062400,1030300,1061200,221777675
20100708 00:00,1069900,1072800,1059100,1071500,184085432
20100709 00:00,1071300,1079600,1069300,1079200,124809114
20100712 00:00,1076100,1082400,1071500,1080200,119211863
20100713 00:00,1091500,1100900,1089300,1096700,183604031
20100714 00:00,1093100,1100700,1088700,1096600,162935573
20100715 00:00,1096200,1100600,1081700,1097200,201557331
20100716 00:00,1090900,1091600,1064500,1066500,248409069
20100719 00:00,1070500,1076300,1062200,1073200,162093975
20100720 00:00,1058700,1085600,1058200,1084700,215754894
20100721 00:00,1090300,1090700,1066300,1071000,230423192
20100722 00:00,1083400,1099400,1083300,1094600,219124170
20100723 00:00,1092500,1105600,1089300,1104100,192801923
20100726 00:00,1105900,1116700,1102900,1115900,147447937
20100727 00:00,1121700,1122900,1111100,1115100,180066626
20100728 00:00,1113300,1116600,1104600,1108000,139960397
20100729 00:00,1115200,1118200,1094200,1103000,188548736
20100730 00:00,1091600,1108600,1089800,1103200,189955430
20100802 00:00,1119800,1129400,1115400,1127400,145713738
20100803 00:00,1124800,1127700,1118500,1122000,130851550
20100804 00:00,1125300,1131100,1121600,1129700,132654036
20100805 00:00,1122400,1129100,1120800,1128400,118772208
20100806 00:00,1117300,1125700,1109200,1124000,192997227
20100809 00:00,1129200,1131800,1123200,1129900,89910637
20100810 00:00,1120300,1129800,1113800,1124200,206524929
20100811 00:00,1106500,1106700,1091200,1093000,219501021
20100812 00:00,1076400,1090200,1076000,1086500,187376497
20100813 00:00,1082800,1089500,1081800,1083000,128687599
20100816 00:00,1075700,1086100,1071800,1082800,129015007
20100817 00:00,1091800,1103900,1088800,1096000,145528401
20100818 00:00,1095400,1103800,1089100,1097800,154741436
20100819 00:00,1092200,1094900,1074300,1079200,217785707
20100820 00:00,1075600,1077000,1067500,1075400,164501070
20100823 00:00,1080400,1085700,1070700,1071200,135524450
20100824 00:00,1059600,1063900,1049800,1055800,228527739
20100825 00:00,1049400,1063400,1043000,1059300,206027453
20100826 00:00,1064300,1065800,1048800,1052000,180911915
20100827 00:00,1058900,1069700,1043100,1068600,215909137
20100830 00:00,1065800,1069100,1053000,1053300,130043799
20100831 00:00,1049200,1059800,1044900,1053700,208285424
20100901 00:00,1067300,1086100,1066700,1084700,218916400
20100902 00:00,1087200,1094900,1084900,1094600,136836545
20100903 00:00,1105400,1109900,1099500,1109100,164529169
20100907 00:00,1103700,1105100,1095500,1096700,116217496
20100908 00:00,1098600,1108500,1098100,1104000,122886429
20100909 00:00,1116500,1116800,1106200,1109300,123288250
20100910 00:00,1111200,1116100,1108700,1115200,102054695
20100913 00:00,1125800,1129500,1121300,1127400,139146475
20100914 00:00,1125000,1132900,1120800,1126500,169926390
20100915 00:00,1123300,1132100,1119800,1131100,135714752
20100916 00:00,1127400,1131200,1123500,1130700,165606024
20100917 00:00,1130300,1131500,1121800,1125000,164387423
20100920 00:00,1128800,1144600,1126200,1142200,166084046
20100921 00:00,1143000,1148400,1135100,1140000,211274781
20100922 00:00,1138100,1144300,1131000,1134300,162361244
20100923 00:00,1124900,1136700,1121900,1124900,168540062
20100924 00:00,1137400,1149000,1136500,1148000,154266611
20100927 00:00,1148700,1149900,1141700,1142900,107407211
20100928 00:00,1144200,1150400,1131900,1147200,174929936
20100929 00:00,1143800,1149000,1140200,1144300,149853380
20100930 00:00,1150500,1157900,1135900,1141000,232469110
20101001 00:00,1149700,1151200,1139300,1146300,143579211
20101004 00:00,1143700,1148500,1131800,1137300,143640469
20101005 00:00,1148000,1163200,1146700,1160300,194584185
20101006 00:00,1160200,1163300,1155600,1160400,121951760
20101007 00:00,1165000,1165300,1151900,1158900,140565120
20101008 00:00,1160500,1168600,1156100,1165500,136164359
20101011 00:00,1167300,1169700,1162500,1166500,89201545
20101012 00:00,1162700,1173500,1156500,1170400,144007676
20101013 00:00,1176600,1185500,1173800,1179000,163104057
20101014 00:00,1178100,1180100,1167200,1175200,176514756
20101015 00:00,1182900,1183500,1167600,1177300,202542372
20101018 00:00,1177300,1186600,1175200,1185500,119319352
20101019 00:00,1171900,1178500,1160200,1167000,221217186
20101020 00:00,1169400,1184400,1168700,1178700,169648494
20101021 00:00,1184000,1190800,1172100,1181100,195256981
20101022 00:00,1183000,1185300,1180000,1183800,96012220
20101025 00:00,1191400,1197600,1186100,1186800,124574702
20101026 00:00,1180900,1188400,1178700,1187100,136208762
20101027 00:00,1178900,1185100,1172600,1183700,168170150
20101028 00:00,1190600,1191100,1178300,1184700,144061277
